,Link,address,Bedrooms,Bathrooms,Car spaces,Land area,sell_low,sell_high,rent_low,rent_high,year_type,Sold_History1,Sold_History2,Sold_History3,Floor area
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/11-yale-cl-north-rocks-nsw-2151-4601005,"11 Yale Cl, North Rocks",4,2,2,900m2,$1.30M,$1.40M,$425/w,$500/w,House 1980 195m2 900m2 Residence Residential - A 36/255350 ,26 Mar 2010 Sold $761k,10 Jul 2001 Sold $468k,,195m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/13-perry-st-north-rocks-nsw-2151-5905942,"13 Perry St, North Rocks",4,2,1,766m2,$1.20M,$1.30M,$650/w,$750/w,House 1984 766m2 Residence Residential - A 95/244687 ,26 Mar 2010 Sold $710k,17 Feb 1984 Sold $114k,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/55-statham-ave-north-rocks-nsw-2151-19401440,"55 Statham Ave, North Rocks",4,2,3,746m2,$1.20M,$1.30M,$575/w,$650/w,House 1970 160m2 746m2 Residential - A 35/237178 ,,,,160m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/2-hepburn-rd-north-rocks-nsw-2151-5947815,"2 Hepburn Rd, North Rocks",3,1,1,1107m2,$1.20M,$1.30M,$575/w,$650/w,House 1980 1107m2 Residence Residential - A 503/747901 ,22 Mar 2010 Sold $167k,,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/6-hepburn-rd-north-rocks-nsw-2151-6522978,"6 Hepburn Rd, North Rocks",3,3,2,788m2,$829k,$1.24M,,,House 1983 788m2 Residence Residential - A 501/747901 ,18 Mar 2010 Sold $234k,,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/4-hepburn-rd-north-rocks-nsw-2151-6522984,"4 Hepburn Rd, North Rocks",4,2,2,390m2,$1.40M,$1.50M,$650/w,$750/w,House 2010 390m2 Residence Residential - A 502/747901 ,18 Mar 2010 Sold $242k,,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/13-eather-ave-north-rocks-nsw-2151-4269043,"13 Eather Ave, North Rocks",4,2,2,820m2,$1.30M,$1.40M,$650/w,$750/w,House 1986 820m2 Residence Residential - A 229/248615 ,14 May 2004 Sold $612k,29 Jan 1993 Sold $245k,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/232b-north-rocks-rd-north-rocks-nsw-2151-2431420,"232b North Rocks Rd, North Rocks",3,1,1,695m2,$1.00M,$1.10M,$575/w,$650/w,House 1970 125m2 695m2 Residence Residential - A 21/DP234271 ,02 Nov 2017 Rented $600,20 Oct 2017 Listed for Rent $600 per week,10 Nov 2015 Listed for Rent $620.00 per week,125m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/36-panaview-cres-north-rocks-nsw-2151-5936366,"36 Panaview Cres, North Rocks",4,2,2,701m2,$1.30M,$1.40M,$750/w,$850/w,House 1975 216m2 701m2 Residence Residential - A 63/242803 ,02 Mar 2010 Sold $765k,,,216m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/5-jean-st-north-rocks-nsw-2151-3743687,"5 Jean St, North Rocks",3,1,1,809m2,$1.10M,$1.20M,$350/w,$425/w,House 1940 809m2 Residence Residential - A 114/23173 ,"07 Dec 2016 Listed for Sale $1,250,000",01 Mar 2010 Sold $510k,12 May 1988 Sold $110k,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/20-wentworth-ave-north-rocks-nsw-2151-4355528,"20 Wentworth Ave, North Rocks",3,1,2,695m2,$1.10M,$1.20M,$500/w,$575/w,House 1978 128m2 695m2 Residence Residential - A 38/220134 ,08 Sep 2003 Sold $508k,17 Jan 1995 Sold $255k,25 Nov 1988 Sold $223k,128m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/15-becky-ave-north-rocks-nsw-2151-4741635,"15 Becky Ave, North Rocks",4,2,2,766m2,$1.20M,$1.30M,$750/w,$850/w,House 1970 184m2 766m2 Residence Residential - A 28/231643 ,23 Nov 2000 Sold $406k,,,184m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/219a-north-rocks-rd-north-rocks-nsw-2151-8285166,"219a North Rocks Rd, North Rocks",-,-,-,96420m2,$952k,$1.43M,,,House 2010 96420m2 Commercial Industrial - I 2/DP1143379 ,25 May 2009 Sold $10.52M,,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/46-somerset-dr-north-rocks-nsw-2151-19384978,"46 Somerset Dr, North Rocks",3,1,1,720m2,$1.10M,$1.20M,$500/w,$575/w,House 1970 114m2 720m2 Residential - A 9/229331 ,10 Feb 2010 Sold $500k,,,114m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/39-north-rocks-rd-north-rocks-nsw-2151-5915737,"39 North Rocks Rd, North Rocks",3,2,1,710m2,$1.00M,$1.10M,$500/w,$575/w,House 1995 710m2 Residence Residential - A 7/22931 ,08 Feb 2010 Sold $530k,11 Sep 1995 Sold $160k,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/342a-north-rocks-rd-north-rocks-nsw-2151-17850341,"342a North Rocks Rd, North Rocks",5,3,3,875m2,,,$500/w,$575/w,House 1974 875m2 Residential - A 127/DP227604 ,,,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/237-north-rocks-rd-north-rocks-nsw-2151-19316117,"237 North Rocks Rd, North Rocks",6,3,4,822m2,$1.60M,$1.80M,$650/w,$750/w,House 1960 265m2 822m2 Residential - A 7/39043 ,01 Feb 2010 Sold $610k,30 Oct 2008 Sold $570k,,265m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/4-brenda-ct-north-rocks-nsw-2151-5829631,"4 Brenda Ct, North Rocks",5,2,2,695m2,$1.30M,$1.40M,$650/w,$750/w,House 1981 695m2 Residence Residential - A 50/228542 ,01 Feb 2010 Sold $723k,18 Feb 1981 Sold $102k,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/28-somerset-dr-north-rocks-nsw-2151-2124322,"28 Somerset Dr, North Rocks",3,1,2,695m2,$1.10M,$1.20M,$575/w,$650/w,House 1980 695m2 Residence Residential - A 8/518635 ,25 Feb 2019 Listed for Rent P.O.A.,05 Sep 2017 Rented $640,29 Aug 2017 Listed for Rent P.O.A.,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/24-leysdown-ave-north-rocks-nsw-2151-4688053,"24 Leysdown Ave, North Rocks",4,3,2,746m2,$1.40M,$1.50M,$575/w,$650/w,House 1970 169m2 746m2 Residence Residential - A 78/227603 ,22 Jan 2010 Sold $723k,10 Feb 2001 Sold $433k,,169m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/17-peterson-pl-north-rocks-nsw-2151-5716004,"17 Peterson Pl, North Rocks",4,3,2,912m2,$1.40M,$1.50M,$650/w,$750/w,House 1978 912m2 Residence Residential - A 20/253754 ,22 Jan 2010 Sold $720k,01 Oct 1998 Sold $385k,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/335-north-rocks-rd-north-rocks-nsw-2151-2096897,"335 North Rocks Rd, North Rocks",3,1,1,790m2,$1.00M,$1.10M,$500/w,$575/w,House 1952 108m2 790m2 Residence Residential - A 3/25327 ,18 Jan 2005 Sold $525k,19 Oct 2001 Sold $365k,,108m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/52-mill-dr-north-rocks-nsw-2151-5829637,"52 Mill Dr, North Rocks",4,2,2,797m2,$1.30M,$1.40M,$500/w,$575/w,House 1987 797m2 Residence Residential - A 160/248615 ,28 Sep 1994 Sold $262k,11 May 1987 Sold $134k,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/12a-corunna-ave-north-rocks-nsw-2151-4969698,"12a Corunna Ave, North Rocks",4,2,2,720m2,$1.20M,$1.30M,$575/w,$650/w,House 1965 720m2 Residence Residential - A 210/DP231722 ,15 Jan 2010 Sold $622k,20 Dec 1985 Sold $123k,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/30-new-north-rocks-rd-north-rocks-nsw-2151-5894895,"30 New North Rocks Rd, North Rocks",3,1,3,695m2,$1.10M,$1.20M,$575/w,$650/w,House 1970 695m2 Residence Residential - A 118/227603 ,14 Jan 2010 Sold $535k,10 Jul 1991 Sold $163k,19 Apr 1984 Sold $71k,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/21-northam-dr-north-rocks-nsw-2151-2261134,"21 Northam Dr, North Rocks",6,3,3,784m2,$1.30M,$1.40M,$850/w,$950/w,House 1980 784m2 Residence Residential - A 9/236843 ,21 Dec 2009 Sold $780k,21 Apr 2006 Sold $730k,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/18-mill-dr-north-rocks-nsw-2151-4629896,"18 Mill Dr, North Rocks",4,2,2,792m2,$1.30M,$1.40M,$575/w,$650/w,House 1970 161m2 792m2 Residence Residential - A 215/248615 ,23 Dec 1999 Sold $325k,,,161m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/16-william-pl-north-rocks-nsw-2151-3174410,"16 William Pl, North Rocks",5,3,2,696m2,$1.40M,$1.50M,$650/w,$750/w,House 1980 238m2 696m2 Residence Residential - A 64/225547 ,11 Sep 2008 Sold $345k,24 Apr 1997 Sold $275k,17 Dec 1982 Sold $105k,238m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/25-northam-dr-north-rocks-nsw-2151-5855331,"25 Northam Dr, North Rocks",1,1,2,873m2,$1.20M,$1.30M,$575/w,$650/w,House 1980 873m2 Residence Residential - A 11/236843 ,27 Jul 1993 Sold $266k,,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/10-ebony-ave-north-rocks-nsw-2151-3551229,"10 Ebony Ave, North Rocks",3,1,2,755m2,$1.10M,$1.20M,$425/w,$500/w,House 1980 755m2 Residence Residential - A 107/227603 ,11 Dec 2009 Sold $640k,24 Apr 2008 Sold $572k,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/3-law-st-north-rocks-nsw-2151-5846773,"3 Law St, North Rocks",4,2,2,960m2,$1.30M,$1.40M,$425/w,$500/w,House 1960 200m2 960m2 Residence Residential - A 14/226474 ,11 Dec 2009 Sold $700k,,,200m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/8-wanjina-pl-north-rocks-nsw-2151-5718804,"8 Wanjina Pl, North Rocks",3,2,2,695m2,$1.10M,$1.20M,$500/w,$575/w,House 2009 695m2 Residence Residential - A 161/237911 ,10 Dec 2009 Sold $657k,,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/26-woodbury-st-north-rocks-nsw-2151-4346424,"26 Woodbury St, North Rocks",4,2,2,714m2,$1.20M,$1.30M,$575/w,$650/w,House 1987 714m2 Residence Residential - A 122/231410 ,30 Sep 2003 Sold $535k,,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/16-ebony-ave-north-rocks-nsw-2151-4539547,"16 Ebony Ave, North Rocks",6,2,2,695m2,$1.29M,$1.75M,$650/w,$750/w,House 2002 695m2 Residence Residential - A 104/227603 ,07 Dec 2009 Sold $720k,,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/1-highclere-cres-north-rocks-nsw-2151-5640599,"1 Highclere Cres, North Rocks",5,2,2,727m2,$1.20M,$1.30M,$650/w,$750/w,House 1970 727m2 Residence Residential - A 219/231722 ,30 Jun 2000 Sold $380k,27 Oct 1989 Sold $335k,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/42-statham-ave-north-rocks-nsw-2151-4582208,"42 Statham Ave, North Rocks",1,1,-,351m2,$1.00M,$1.10M,$250/w,$300/w,House 1960 1m2 351m2 Residence Residential - A 4/23197 ,03 Nov 2016 Listed for Rent $400 per week,29 Jun 2016 Rented $300,30 Nov 2009 Sold $483k,1m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/299-north-rocks-rd-north-rocks-nsw-2151-5826871,"299 North Rocks Rd, North Rocks",3,1,1,695m2,$1.00M,$1.10M,$500/w,$575/w,House 1980 695m2 Residence Residential - A 9/651765 ,30 Nov 2009 Sold $515k,10 Dec 1985 Sold $72k,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/7-elm-pl-north-rocks-nsw-2151-4742862,"7 Elm Pl, North Rocks",3,2,2,904m2,$1.20M,$1.30M,$575/w,$650/w,House 1992 904m2 Residence Residential - A 10/232475 ,12 Apr 1996 Sold $249k,28 May 1992 Sold $233k,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/337-north-rocks-rd-north-rocks-nsw-2151-2157057,"337 North Rocks Rd, North Rocks",4,1,1,841m2,$1.10M,$1.20M,$575/w,$650/w,House 1970 173m2 841m2 Residence Residential - A 2/25327 ,26 Nov 2009 Sold $570k,,,173m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/27-sophia-cres-north-rocks-nsw-2151-9145674,"27 Sophia Cres, North Rocks",3,2,2,871m2,$1.20M,$1.30M,$575/w,$650/w,House 1970 112m2 871m2 Residence Residential - A 45/244687 ,07 Jul 2020 Listed for Rent $650 p.w.,24 Nov 2009 Sold $580k,,112m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/22-carlton-rd-north-rocks-nsw-2151-8370210,"22 Carlton Rd, North Rocks",4,2,2,704m2,$1.22M,$1.83M,,,House 2009 704m2 Residence Residential - A 2/813781 ,13 Nov 2009 Sold $70k,,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/41-barclay-rd-north-rocks-nsw-2151-8370211,"41 Barclay Rd, North Rocks",4,2,2,1266m2,$1.07M,$1.60M,$575/w,$650/w,House 2009 1266m2 Residence Residential - A 3/813781 ,13 Nov 2009 Sold $70k,,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/52-barclay-rd-north-rocks-nsw-2151-4370351,"52 Barclay Rd, North Rocks",6,3,2,911m2,$1.60M,$1.80M,$750/w,$850/w,House 1985 276m2 911m2 Residence Residential - A 3/258534 ,06 Nov 2009 Sold $740k,01 Aug 2003 Sold $700k,,276m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/38-blackburn-ave-north-rocks-nsw-2151-5729272,"38 Blackburn Ave, North Rocks",3,1,1,695m2,$1.10M,$1.20M,$500/w,$575/w,House 1980 695m2 Residence Residential - A 20/227603 ,07 Apr 1983 Sold $87k,,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/38-plymouth-ave-north-rocks-nsw-2151-4369918,"38 Plymouth Ave, North Rocks",4,3,2,796m2,$1.40M,$1.50M,$650/w,$750/w,House 1975 796m2 Residence Residential - A 11/236711 ,05 Aug 2003 Sold $675k,23 Apr 1993 Sold $246k,18 Mar 1987 Sold $155k,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/8-raine-ave-north-rocks-nsw-2151-5640602,"8 Raine Ave, North Rocks",4,2,2,766m2,$1.30M,$1.40M,$575/w,$650/w,House 1994 766m2 Residence Residential - A 295/248615 ,03 Nov 2009 Sold $668k,30 Mar 1994 Sold $220k,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/38-statham-ave-north-rocks-nsw-2151-16288525,"38 Statham Ave, North Rocks",5,2,2,919m2,$1.30M,$1.40M,$575/w,$650/w,House 1970 919m2 Residence Residential - A 2/217708 ,27 Jan 2019 Listed for Rent LEASED,18 Aug 2018 Listed for Rent $650 p/w,16 Jul 2015 Rented $670,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/68-north-rocks-rd-north-rocks-nsw-2151-5845815,"68 North Rocks Rd, North Rocks",3,1,1,706m2,$1.00M,$1.10M,$500/w,$575/w,House 1994 706m2 Residence Residential - A 2/1065120 ,23 Nov 1994 Sold $190k,,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/10-hampden-st-north-rocks-nsw-2151-5691218,"10 Hampden St, North Rocks",3,2,2,714m2,$1.10M,$1.20M,$650/w,$750/w,House 1960 137m2 714m2 Residence Residential - A 24/226697 ,21 Aug 1981 Sold $105k,08 Jul 1980 Sold $97k,,137m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/46-iona-ave-north-rocks-nsw-2151-4962206,"46 Iona Ave, North Rocks",4,2,2,992m2,$1.30M,$1.40M,$650/w,$750/w,House 1980 993m2 992m2 Residence Residential - A 170/237572 ,02 Oct 2009 Sold $725k,08 Apr 1993 Sold $277k,20 Oct 1989 Sold $291k,993m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/5-montana-ave-north-rocks-nsw-2151-5691915,"5 Montana Ave, North Rocks",3,2,1,695m2,$1.10M,$1.20M,$500/w,$575/w,House 1970 695m2 Residence Residential - A 25/235648 ,28 Jun 1996 Sold $250k,,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/39-somerset-dr-north-rocks-nsw-2151-5670886,"39 Somerset Dr, North Rocks",3,1,1,695m2,$1.10M,$1.20M,$575/w,$650/w,House 2009 695m2 Residence Residential - A 43/229331 ,25 Sep 2009 Sold $570k,,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/73-new-north-rocks-rd-north-rocks-nsw-2151-4808462,"73 New North Rocks Rd, North Rocks",3,1,1,733m2,$1.60M,$1.80M,$500/w,$575/w,House 2015 229m2 733m2 Residence Residential - A 3/231643 ,10 Sep 2009 Sold $536k,12 Nov 1985 Sold $103k,22 Oct 1982 Sold $84k,229m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/6-pembury-ave-north-rocks-nsw-2151-2478373,"6 Pembury Ave, North Rocks",3,1,2,695m2,$1.20M,$1.30M,$575/w,$650/w,House 1975 123m2 695m2 Residence Residential - A 3/227603 ,20 Sep 2007 Sold $233k,06 Nov 2002 Sold $330k,,123m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/25-larra-cres-north-rocks-nsw-2151-5610334,"25 Larra Cres, North Rocks",3,2,2,779m2,$1.20M,$1.30M,$575/w,$650/w,House 1985 779m2 Residence Residential - A 279/248615 ,31 Aug 2009 Sold $590k,28 Mar 1991 Sold $235k,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/31-andrew-pl-north-rocks-nsw-2151-5610516,"31 Andrew Pl, North Rocks",4,3,2,1111m2,$1.40M,$1.50M,$750/w,$850/w,House 1980 166m2 1111m2 Residence Residential - A 26/258592 ,28 Aug 2009 Sold $735k,13 Jan 1979 Sold $696k,,166m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/15-paragon-dr-north-rocks-nsw-2151-4974007,"15 Paragon Dr, North Rocks",4,2,2,752m2,$1.30M,$1.40M,$575/w,$650/w,House 1980 136m2 752m2 Residence Residential - A 59/237769 ,17 Aug 2009 Sold $625k,30 Nov 1998 Sold $275k,,136m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/8-duncan-pl-north-rocks-nsw-2151-5671612,"8 Duncan Pl, North Rocks",-,-,-,706m2,$1.26M,$1.89M,$575/w,$650/w,House 706m2 Vacant Land Residential - A 5/286168 ,,,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/7-duncan-pl-north-rocks-nsw-2151-5622452,"7 Duncan Pl, North Rocks",5,2,2,720m2,$1.80M,$2.00M,$575/w,$650/w,House 2010 391m2 720m2 Vacant Land Residential - A 7/286168 ,,,,391m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/41-mill-dr-north-rocks-nsw-2151-4969701,"41 Mill Dr, North Rocks",4,2,4,766m2,$1.30M,$1.40M,$650/w,$750/w,House 1980 766m2 Residence Residential - A 185/248615 ,,,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/37-davidson-ave-north-rocks-nsw-2151-4460582,"37 Davidson Ave, North Rocks",3,1,2,695m2,$1.10M,$1.20M,$425/w,$500/w,House 1980 695m2 Residence Residential - A 22/236711 ,31 Jul 2009 Sold $555k,22 Sep 1999 Sold $368k,23 Sep 1994 Sold $250k,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/23-hepburn-rd-north-rocks-nsw-2151-4974006,"23 Hepburn Rd, North Rocks",5,3,2,810m2,$1.30M,$1.40M,$575/w,$650/w,House 1985 810m2 Residence Residential - A 310/734323 ,28 Jul 2009 Sold $670k,,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/70-speers-rd-north-rocks-nsw-2151-4861782,"70 Speers Rd, North Rocks",3,-,1,765m2,$1.00M,$1.10M,$425/w,$500/w,House 1960 102m2 765m2 Residence Residential - A 76/24826 ,27 Jul 2009 Sold $465k,,,102m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/13-treeview-pl-north-rocks-nsw-2151-5017033,"13 Treeview Pl, North Rocks",3,2,2,695m2,$1.20M,$1.30M,$575/w,$650/w,House 2009 695m2 Residence Residential - A 20/228542 ,,,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/232a-north-rocks-rd-north-rocks-nsw-2151-4965997,"232a North Rocks Rd, North Rocks",3,2,1,695m2,$1.20M,$1.30M,$500/w,$575/w,House 1983 695m2 Residence Residential - A 20/DP234271 ,02 Mar 1983 Sold $90k,,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/265-north-rocks-rd-north-rocks-nsw-2151-4031394,"265 North Rocks Rd, North Rocks",3,1,1,708m2,$1.00M,$1.10M,$500/w,$575/w,House 1950 708m2 Residence Residential - A 10/23704 ,30 Jun 2009 Sold $545k,01 Aug 1986 Sold $82k,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/11-the-carriageway-north-rocks-nsw-2151-4693315,11 The Carriageway North Rocks,3,2,2,1043m2,$939k,$1.15M,,,House 1965 121m2 1043m2 Residence Residential - A 7/26152 ,19 Apr 2000 Sold $310k,15 Mar 1994 Sold $240k,,121m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/37-loyalty-rd-north-rocks-nsw-2151-4887700,"37 Loyalty Rd, North Rocks",4,2,2,973m2,$1.20M,$1.30M,$575/w,$650/w,House 1978 158m2 973m2 Residence Residential - A 3/231310 ,27 Jun 1997 Sold $274k,15 Mar 1984 Sold $94k,,158m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/34-leysdown-ave-north-rocks-nsw-2151-4883147,"34 Leysdown Ave, North Rocks",4,3,2,771m2,$1.40M,$1.50M,$575/w,$650/w,House 2009 205m2 771m2 Residence Residential - A 73/227603 ,15 Jun 2009 Sold $665k,,,205m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/192-north-rocks-rd-north-rocks-nsw-2151-4888126,"192 North Rocks Rd, North Rocks",4,2,2,695m2,$1.10M,$1.20M,$575/w,$650/w,House 1980 695m2 Residence Residential - A 16/209263 ,09 Jun 2009 Sold $320k,19 Feb 1993 Sold $195k,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/17-davidson-ave-north-rocks-nsw-2151-4917530,"17 Davidson Ave, North Rocks",5,2,1,695m2,$1.30M,$1.40M,$650/w,$750/w,House 1985 30m2 695m2 Residence Residential - A 27/229331 ,09 Jun 2009 Sold $599k,15 Aug 1986 Sold $160k,01 Jul 1985 Sold $112k,30m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/6-parkwood-pl-north-rocks-nsw-2151-4981482,"6 Parkwood Pl, North Rocks",4,3,2,923m2,$1.40M,$1.50M,$750/w,$850/w,House 1980 332m2 923m2 Residence Residential - A 67/242803 ,09 Jun 2009 Sold $885k,,,332m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/1-speers-rd-north-rocks-nsw-2151-3682088,"1 Speers Rd, North Rocks",4,2,2,4764m2,$1.00M,$1.10M,$575/w,$650/w,House 1979 4764m2 Residence Residential - A 17/23173 ,28 May 2009 Sold $1.93M,09 Apr 2004 Sold $593k,26 Jun 2003 Sold $509k,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/60-northam-dr-north-rocks-nsw-2151-2256296,"60 Northam Dr, North Rocks",4,3,1,942m2,$1.50M,$1.60M,$750/w,$850/w,House 1982 942m2 Residence Residential - A 48/238081 ,22 May 2009 Sold $588k,30 Mar 2006 Sold $308k,17 Sep 1982 Sold $100k,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/203a-north-rocks-rd-north-rocks-nsw-2151-4808397,"203a North Rocks Rd, North Rocks",4,2,2,834m2,$1.20M,$1.30M,$575/w,$650/w,House 1999 834m2 Residence Residential - A 12/522312 ,09 Jun 1999 Sold $365k,,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/2-exeter-pl-north-rocks-nsw-2151-4884404,"2 Exeter Pl, North Rocks",4,3,2,701m2,$1.30M,$1.40M,$575/w,$650/w,House 1982 701m2 Residence Residential - A 65/225884 ,21 May 2009 Sold $700k,25 Aug 1989 Sold $302k,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/9-sophia-cres-north-rocks-nsw-2151-4676103,"9 Sophia Cres, North Rocks",4,2,2,834m2,$1.20M,$1.30M,$575/w,$650/w,House 1970 145m2 834m2 Residence Residential - A 14/244687 ,15 May 2009 Sold $617k,,,145m2
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/252-north-rocks-rd-north-rocks-nsw-2151-8166574,"252 North Rocks Rd, North Rocks",2,1,1,917m2,$719k,$1.08M,$500/w,$575/w,House 1992 917m2 Residential - A 1/510693 ,14 May 2009 Sold $390k,05 Jun 1992 Sold $180k,,
0,https://www.onthehouse.com.au/property/nsw/north-rocks-2151/2-highclere-cres-north-rocks-nsw-2151-4550713,"2 Highclere Cres, North Rocks",3,2,2,708m2,$1.10M,$1.20M,$575/w,$650/w,House 1970 150m2 708m2 Residence Residential - A 218/231722 ,12 May 2009 Sold $580k,18 Mar 2002 Sold $505k,,150m2
