,Link,address,Bedrooms,Bathrooms,Car spaces,Land area,sell_low,sell_high,rent_low,rent_high,year_type,Sold_History1,Sold_History2,Sold_History3,Floor area
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/56-ebony-ave-carlingford-nsw-2118-13597206,"56 Ebony Ave, Carlingford",3,2,2,695m2,$1.20M,$1.30M,$575/w,$650/w,House 1978 695m2 Residential - A 7/236660 ,28 Nov 2016 Sold $1.26M,,,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/5-mcmullen-ave-carlingford-nsw-2118-4743411,"5 Mcmullen Ave, Carlingford",4,2,3,758m2,$1.60M,$1.80M,$850/w,$950/w,House 1970 214m2 758m2 Residential - A 7/27491 ,24 Nov 2016 Sold $1.83M,06 Oct 2000 Sold $370k,06 Aug 1993 Sold $18.50M,214m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/9-lipsia-pl-carlingford-nsw-2118-12512728,"9 Lipsia Pl, Carlingford",4,2,2,686m2,$1.20M,$1.30M,$650/w,$750/w,House 2016 686m2 Residential - A 15/231499 ,22 Nov 2016 Sold $1.23M,,,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/40-tomah-st-carlingford-nsw-2118-12918724,"40 Tomah St, Carlingford",5,3,2,923m2,$2.00M,$2.20M,$750/w,$850/w,House 1920 299m2 923m2 Residential - A 2/217146 ,17 Nov 2016 Sold $1.98M,03 Mar 1987 Sold $146k,,299m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/38-murray-farm-rd-carlingford-nsw-2118-12613923,"38 Murray Farm Rd, Carlingford",4,2,2,923m2,$1.40M,$1.50M,$750/w,$850/w,House 1980 923m2 Residence Residential - A 9/230132 ,08 Nov 2019 Listed for Rent $775 p.w.,16 Nov 2016 Sold $1.56M,19 Sep 2016 Listed for Sale By Negotiation,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/89a-baker-st-carlingford-nsw-2118-12659124,"89a Baker St, Carlingford",3,1,2,4274m2,$1.14M,$1.72M,,,House 1980 100m2 4274m2 Residential - A 2/DP996639 ,15 Nov 2016 Sold $2.25M,02 Aug 2016 Sold $1.02M,12 Jul 2016 Listed for Sale $2.55M - $2.8M,100m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/689-pennant-hills-rd-carlingford-nsw-2118-12662454,"689 Pennant Hills Rd, Carlingford",2,1,1,609m2,$800k,$900k,$350/w,$425/w,House 1960 124m2 609m2 Residential - A 1/864232 ,15 Nov 2016 Sold $830k,"27 Jul 2016 Listed for Sale $800,000-$859,000",14 Apr 1997 Sold $150k,124m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/6--8-moseley-st-carlingford-nsw-2118-14800342,"6-8 Moseley St, Carlingford",5,3,3,873m2,$1.75M,$2.62M,$575/w,$650/w,"House 2017 873m2 Residential - A 4,5/38265 ",15 Nov 2016 Sold $240k,,,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/33-karingal-ave-carlingford-nsw-2118-13160288,"33 Karingal Ave, Carlingford",5,2,2,897m2,$1.40M,$1.50M,$650/w,$750/w,House 1988 897m2 Residential - A 30/232066 ,14 Nov 2016 Sold $1.35M,,,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/10-metcalf-ave-carlingford-nsw-2118-12478855,"10 Metcalf Ave, Carlingford",3,1,2,1246m2,$1.50M,$1.60M,$425/w,$500/w,House 1970 177m2 1246m2 Residential - A 62/232652 ,10 Nov 2016 Sold $960k,,,177m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/29-keats-st-carlingford-nsw-2118-13771324,"29 Keats St, Carlingford",4,2,2,897m2,$1.60M,$1.80M,$575/w,$650/w,House 1980 897m2 Residential - A 36/217843 ,07 Nov 2016 Sold $1.65M,21 Jul 2016 Listed for Sale Contact Agent,,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/6-mckillop-pl-carlingford-nsw-2118-14192512,"6 Mckillop Pl, Carlingford",3,1,1,594m2,$1.00M,$1.10M,$500/w,$575/w,House 1960 112m2 594m2 Residence Residential - A 1634/214707 ,29 Oct 2001 Sold $370k,16 Jan 1999 Sold $267k,13 May 1996 Sold $195k,112m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/14-charles-st-carlingford-nsw-2118-4276313,"14 Charles St, Carlingford",4,2,1,608m2,$1.10M,$1.20M,$650/w,$750/w,House 1960 152m2 608m2 Residence Residential - A 191/852723 ,14 Nov 2016 Rented $650,02 Nov 2016 Sold $1.16M,26 Oct 2016 Listed for Rent $650,152m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/8-craiglea-gdns-carlingford-nsw-2118-4337276,"8 Craiglea Gdns, Carlingford",4,2,2,739m2,$1.60M,$1.80M,$575/w,$650/w,House 2003 739m2 Residence Residential - A 18/229448 ,01 Nov 2016 Sold $1.58M,22 Oct 2003 Sold $350k,26 Apr 1994 Sold $328k,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/30-bradley-dr-carlingford-nsw-2118-4661791,"30 Bradley Dr, Carlingford",5,2,2,695m2,$1.40M,$1.50M,$650/w,$750/w,House 1970 695m2 Vacant Land Residential - A 15/215429 ,31 Oct 2016 Sold $1.54M,19 Sep 2016 Sold $1.54M,22 Aug 2016 Listed for Sale undefined,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/18-lanceley-ave-carlingford-nsw-2118-11603573,"18 Lanceley Ave, Carlingford",4,3,2,720m2,$1.30M,$1.40M,$650/w,$750/w,House 1980 205m2 720m2 Residence Residential - A 16/230685 ,28 Oct 2016 Sold $1.20M,20 Apr 2011 Sold $635k,07 Mar 1986 Sold $146k,205m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/82-murray-farm-rd-carlingford-nsw-2118-13240175,"82 Murray Farm Rd, Carlingford",3,1,2,1107m2,$1.30M,$1.40M,$575/w,$650/w,House 1975 144m2 1107m2 Residential - A 3/227615 ,28 Oct 2016 Sold $1.20M,06 Jun 2016 Listed for Sale $1.2M,,144m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/36-lochinvar-pde-carlingford-nsw-2118-3765429,"36 Lochinvar Pde, Carlingford",5,3,2,714m2,$1.50M,$1.60M,$750/w,$850/w,House 1975 221m2 714m2 Residential - A 77/240304 ,26 Oct 2016 Sold $1.51M,28 Jun 2004 Sold $746k,,221m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/14-plympton-rd-carlingford-nsw-2118-5641922,"14 Plympton Rd, Carlingford",3,1,1,695m2,$1.30M,$1.40M,$500/w,$575/w,House 1975 134m2 695m2 Residential - A 2/229448 ,04 Jul 2018 Listed for Rent $620 per week,04 Jul 2018 Listed for Rent ** DEPOSIT TAKEN **,14 Dec 2016 Rented $620,134m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/36-barellan-ave-carlingford-nsw-2118-12848501,"36 Barellan Ave, Carlingford",4,3,2,414m2,$1.52M,$2.28M,,,House 1970 204m2 414m2 Residential - A 19/229660 ,22 Oct 2016 Sold $2.00M,21 Oct 2014 Sold $1.30M,,204m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/27-miamba-ave-carlingford-nsw-2118-13011277,"27 Miamba Ave, Carlingford",5,3,2,,$1.60M,$1.80M,$650/w,$750/w,House 1981 266m2 Residential - A ,22 Oct 2016 Sold $1.55M,,,266m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/28-lanceley-ave-carlingford-nsw-2118-13546602,"28 Lanceley Ave, Carlingford",5,2,2,739m2,$1.30M,$1.40M,$575/w,$650/w,House 1985 739m2 Residential - A 47/232652 ,21 Oct 2016 Sold $1.14M,21 Jul 2016 Listed for Sale SOLD,08 Sep 2014 Sold $928k,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/8-franklin-pl-carlingford-nsw-2118-12589731,"8 Franklin Pl, Carlingford",4,1,1,695m2,$1.30M,$1.40M,$425/w,$500/w,House 1970 695m2 Residential - A 38/DP215429 ,19 Oct 2016 Sold $1.34M,"18 Aug 2016 Listed for Sale Sold $1,335,000",27 May 2016 Listed for Rent $750 per week,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/17-azile-ct-carlingford-nsw-2118-16098369,"17 Azile Ct, Carlingford",4,2,1,670m2,$1.30M,$1.40M,$575/w,$650/w,House 1970 670m2 Residence Residential - A 19/221491 ,11 Jun 2017 Rented $570,27 Sep 2016 Rented $540,23 Sep 2013 Rented $540,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/2-aaron-pl-carlingford-nsw-2118-12736747,"2 Aaron Pl, Carlingford",5,1,1,721m2,$1.30M,$1.40M,$650/w,$750/w,House 1975 145m2 721m2 Residential - A 57/224169 ,10 Oct 2016 Sold $1.31M,25 Jul 2016 Listed for Sale Auction 20 August 12.00pm,10 Dec 1985 Sold $72k,145m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/13-181-pennant-hills-rd-carlingford-nsw-2118-12918603,"13/181 Pennant Hills Rd, Carlingford",3,2,2,344m2,$1.00M,$1.10M,$500/w,$575/w,House 1995 134m2 344m2 Residential - A ,10 Oct 2016 Sold $975k,,,134m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/54-parkland-rd-carlingford-nsw-2118-13052683,"54 Parkland Rd, Carlingford",3,1,1,822m2,$1.10M,$1.20M,$575/w,$650/w,House 1970 101m2 822m2 Residential - A 83/232652 ,06 Feb 2019 Listed for Rent $575 ** Deposit Taken **,25 Sep 2017 Rented $630,12 Dec 2016 Rented $650,101m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/45-alamein-ave-carlingford-nsw-2118-13277982,"45 Alamein Ave, Carlingford",5,4,2,701m2,$2.00M,$2.20M,$350/w,$425/w,House 2015 701m2 Residential - A 31/26990 ,10 Oct 2016 Sold $2.19M,02 Feb 2015 Sold $1.01M,,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/3-captain-strom-pl-carlingford-nsw-2118-14192524,"3 Captain Strom Pl, Carlingford",4,1,1,657m2,$1.10M,$1.20M,$650/w,$750/w,House 1980 657m2 Residential - A 1629/214707 ,05 Oct 2016 Sold $1.05M,18 Aug 2000 Sold $300k,18 Dec 1991 Sold $180k,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/4-tanderra-ave-carlingford-nsw-2118-12683111,"4 Tanderra Ave, Carlingford",5,2,2,714m2,$1.50M,$1.60M,$650/w,$750/w,House 2016 714m2 Residential - A 21/216984 ,30 Sep 2016 Sold $1.50M,,,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/7-buckland-ave-carlingford-nsw-2118-12830170,"7 Buckland Ave, Carlingford",3,2,2,790m2,$1.60M,$1.80M,$750/w,$850/w,House 1978 790m2 Residential - A 27/DP251044 ,10 Oct 2017 Listed for Rent $880 per week,19 Sep 2017 Listed for Rent $860 / Wk,30 Sep 2016 Sold $1.69M,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/25-robin-st-carlingford-nsw-2118-13484656,"25 Robin St, Carlingford",4,2,2,695m2,$1.40M,$1.50M,$650/w,$750/w,House 1978 695m2 Residential - A 16/DP28721 ,26 Sep 2016 Sold $1.44M,,,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/20-snowdon-ave-carlingford-nsw-2118-4807610,"20 Snowdon Ave, Carlingford",3,2,1,841m2,$1.40M,$1.50M,$575/w,$650/w,House 1970 132m2 841m2 Residential - A 249/214655 ,26 Sep 2016 Sold $1.35M,09 Aug 1999 Sold $375k,,132m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/27-camelot-ct-carlingford-nsw-2118-4266124,"27 Camelot Ct, Carlingford",4,3,2,822m2,$1.60M,$1.80M,$750/w,$850/w,House 1980 822m2 Residence Residential - A 14/237177 ,21 Sep 2016 Sold $1.75M,26 May 2004 Sold $748k,29 Apr 1996 Sold $368k,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/24-alamein-ave-carlingford-nsw-2118-5639210,"24 Alamein Ave, Carlingford",4,2,1,708m2,$1.40M,$1.50M,$575/w,$650/w,House 1970 155m2 708m2 Residence Residential - A 52/28721 ,13 Sep 2016 Rented $700,12 Sep 2016 Sold $1.36M,25 Aug 2016 Listed for Rent $700 per week,155m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/691-pennant-hills-rd-carlingford-nsw-2118-4667955,"691 Pennant Hills Rd, Carlingford",3,1,1,616m2,$900k,$1.00M,$575/w,$650/w,House 1960 110m2 616m2 Residence Residential - A 10/1017453 ,09 Sep 2016 Sold $908k,22 Oct 2013 Sold $675k,21 Jun 2012 Sold $556k,110m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/17-tracey-ave-carlingford-nsw-2118-5829640,"17 Tracey Ave, Carlingford",7,3,4,948m2,$1.60M,$1.80M,$750/w,$850/w,House 1970 235m2 948m2 Residential - A 26/DP225370 ,03 Dec 2019 Listed for Rent Leased By Jane Zhu,08 Sep 2016 Sold $1.65M,15 Sep 2015 Sold ,235m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/185-carlingford-rd-carlingford-nsw-2118-13007110,"185 Carlingford Rd, Carlingford",3,2,2,789m2,$1.30M,$1.40M,$575/w,$650/w,House 1981 789m2 Residential - A 32/DP9993 ,05 Sep 2016 Sold $1.33M,26 Mar 1986 Sold $65k,10 May 1985 Sold $95k,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/217-marsden-rd-carlingford-nsw-2118-13600214,"217 Marsden Rd, Carlingford",4,2,2,1284m2,$1.60M,$1.80M,$575/w,$650/w,House 1945 196m2 1284m2 Residential - A 1/31829 ,11 Oct 2016 Listed for Rent $670 per week,05 Sep 2016 Sold $1.41M,08 May 2012 Rented $530,196m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/16-wyburn-ave-carlingford-nsw-2118-13813186,"16 Wyburn Ave, Carlingford",3,2,2,708m2,$1.30M,$1.40M,$425/w,$500/w,House 1970 708m2 Residential - A 38/226023 ,05 Sep 2016 Sold $1.32M,,,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/24-norfolk-pl-carlingford-nsw-2118-12961231,"24 Norfolk Pl, Carlingford",4,3,2,820m2,$1.60M,$1.80M,$300/w,$350/w,House 1980 248m2 820m2 Residential - A 47/239418 ,02 Sep 2016 Sold $1.40M,08 Jun 1993 Sold $310k,,248m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/9-lime-gr-carlingford-nsw-2118-12576878,"9 Lime Gr, Carlingford",4,2,1,701m2,$1.40M,$1.50M,$650/w,$750/w,House 1978 222m2 701m2 Residential - A 45/225846 ,30 Aug 2016 Sold $1.45M,"07 Apr 2016 Listed for Sale Auction Guide $1,400,000 - $1,500,000",10 Dec 1986 Sold $124k,222m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/2b-honiton-ave-e-carlingford-nsw-2118-13047598,"2b Honiton Ave E, Carlingford",4,2,6,1128m2,$1.26M,$1.54M,,,House 1998 170m2 1128m2 Residence Residential - A 2/DP870678 ,30 Aug 2016 Sold $1.29M,14 Jan 2013 Sold $650k,10 Dec 1999 Sold $400k,170m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/2-morshead-ave-carlingford-nsw-2118-13814591,"2 Morshead Ave, Carlingford",3,2,2,758m2,$1.40M,$1.50M,$575/w,$650/w,House 1970 157m2 758m2 Residential - A 30/28993 ,29 Aug 2016 Sold $1.41M,,,157m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/28-arcadian-cct-carlingford-nsw-2118-13544119,"28 Arcadian Cct, Carlingford",2,2,1,803m2,$1.40M,$1.50M,$425/w,$500/w,House 1979 803m2 Residential - A 174/DP217193 ,03 Sep 2016 Rented $500,26 Aug 2016 Listed for Rent $500,24 Aug 2016 Sold $1.42M,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/37-talinga-st-carlingford-nsw-2118-20225839,"37 Talinga St, Carlingford",-,-,2,,,,$750/w,$850/w,House ,20 Aug 2016 Sold $1.78M,,,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/10-mulyan-ave-carlingford-nsw-2118-12882967,"10 Mulyan Ave, Carlingford",3,1,1,942m2,$2.00M,$2.20M,$425/w,$500/w,House 1975 103m2 942m2 Residential - A 10/31829 ,19 Aug 2016 Sold $1.75M,25 Jun 1992 Sold $211k,18 Mar 1985 Sold $104k,103m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/4-georgian-ave-carlingford-nsw-2118-2278893,"4 Georgian Ave, Carlingford",4,2,2,771m2,$1.40M,$1.50M,$650/w,$750/w,House 1975 259m2 771m2 Residential - A 45/232652 ,19 Aug 2016 Sold $425k,09 Dec 1999 Sold $380k,,259m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/432-north-rocks-rd-carlingford-nsw-2118-13562239,"432 North Rocks Rd, Carlingford",3,1,1,695m2,$1.20M,$1.30M,$575/w,$650/w,House 1970 140m2 695m2 Residential - A X/27116 ,15 Aug 2016 Sold $1.07M,01 Jun 2016 Listed for Sale Auction on 2nd July at 1:15pm(Unless Sold Prior),21 Mar 2016 Listed for Rent $560 Per Week NEG,140m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/10-morshead-ave-carlingford-nsw-2118-2555202,"10 Morshead Ave, Carlingford",4,2,3,758m2,$2.00M,$2.20M,$575/w,$650/w,House 1984 758m2 Residential - A 26/28993 ,31 Aug 2016 Rented $690,23 Aug 2016 Listed for Rent $690 ~ $700 per week,11 Aug 2016 Sold $1.27M,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/41-felton-rd-carlingford-nsw-2118-12721733,"41 Felton Rd, Carlingford",4,2,1,973m2,$1.50M,$1.60M,$650/w,$750/w,House 2016 973m2 Residential - A 15/503463 ,13 Sep 2016 Listed for Rent $670 Per week,10 Aug 2016 Sold $1.50M,,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/48-lochinvar-pde-carlingford-nsw-2118-12778529,"48 Lochinvar Pde, Carlingford",3,1,2,695m2,$1.50M,$1.60M,$750/w,$850/w,House 1978 206m2 695m2 Residential - A 83/DP240304 ,08 Aug 2016 Sold $1.46M,21 Jun 2016 Listed for Sale Just Listed,,206m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/98-jenkins-rd-carlingford-nsw-2118-13148973,"98 Jenkins Rd, Carlingford",4,1,3,697m2,$1.10M,$1.20M,$500/w,$575/w,House 1978 116m2 697m2 Residential - A 13/DP221235 ,08 Aug 2016 Sold $1.10M,"01 Jun 2016 Listed for Sale Auction 25/6 at 9am On site (Guide $975,000)",,116m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/17-kenny-pl-carlingford-nsw-2118-14192454,"17 Kenny Pl, Carlingford",4,2,1,847m2,$800k,$900k,$350/w,$425/w,House 1994 847m2 Residential - A 799/36846 ,03 Aug 2016 Listed for Rent $590 Per Week,02 Aug 2016 Sold $995k,27 May 2016 Listed for Sale SOLD BY PAUL,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/41-balaka-dr-carlingford-nsw-2118-4687554,"41 Balaka Dr, Carlingford",5,3,2,697m2,$1.30M,$1.40M,$650/w,$750/w,House 1978 201m2 697m2 Residence Residential - A 258/260474 ,02 Aug 2016 Sold $1.16M,26 Mar 2001 Sold $440k,03 Apr 1992 Sold $295k,201m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/74-adderton-rd-carlingford-nsw-2118-11990824,"74 Adderton Rd, Carlingford",1,1,2,409m2,$1.30M,$1.40M,$500/w,$575/w,House 2015 293m2 409m2 Residential - A 1/20820 ,29 Jul 2016 Sold $1.37M,30 Oct 1998 Sold $255k,,293m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/754b-pennant-hills-rd-carlingford-nsw-2118-4402939,"754b Pennant Hills Rd, Carlingford",3,2,2,638m2,$1.00M,$1.10M,$575/w,$650/w,House 1960 110m2 638m2 Residence Residential - A 53/DP135695 ,21 Nov 2016 Rented $600,20 Oct 2016 Listed for Rent Deposit Taken,27 Nov 2015 Listed for Sale Offers Invited,110m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/32-robin-st-carlingford-nsw-2118-4485263,"32 Robin St, Carlingford",3,1,1,739m2,$1.30M,$1.40M,$650/w,$750/w,House 1980 739m2 Residence Residential - A 43/29440 ,10 Aug 2016 Rented $700,03 Aug 2016 Listed for Rent $700 per week,27 Jul 2016 Sold $1.29M,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/52-hibiscus-ave-carlingford-nsw-2118-13119745,"52 Hibiscus Ave, Carlingford",5,3,2,627m2,$1.60M,$1.80M,$575/w,$650/w,House 1982 422m2 627m2 Residential - A 309/DP260784 ,21 Jul 2016 Sold $1.75M,"18 Nov 2015 Listed for Sale Auction (Bidding Guide $1,800,000)",,422m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/360c-north-rocks-rd-carlingford-nsw-2118-14800682,"360c North Rocks Rd, Carlingford",2,1,-,891m2,$775k,$1.16M,,,House 2016 891m2 Residential - A 24/DP230685 ,19 Jul 2016 Sold $873k,12 Dec 1995 Sold $195k,31 Jan 1992 Sold $203k,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/4-lanceley-ave-carlingford-nsw-2118-2545468,"4 Lanceley Ave, Carlingford",3,2,2,733m2,$1.00M,$1.10M,$575/w,$650/w,House 2003 733m2 Residence Residential - A 23/230685 ,14 Jul 2016 Sold $920k,30 Jan 2008 Sold $480k,01 Oct 2003 Sold $460k,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/30-mcmullen-ave-carlingford-nsw-2118-12729830,"30 Mcmullen Ave, Carlingford",4,1,1,765m2,$1.30M,$1.40M,$575/w,$650/w,House 1980 765m2 Residential - A 37/DP26990 ,11 Jul 2016 Sold $1.20M,04 Jul 2016 Listed for Rent $580,"03 May 2016 Listed for Sale $1,180,000 - $1,220,000",
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/39-hibiscus-ave-carlingford-nsw-2118-13282647,"39 Hibiscus Ave, Carlingford",4,2,2,697m2,$1.40M,$1.50M,$650/w,$750/w,House 1980 697m2 Residential - A 320/260784 ,11 Jul 2016 Sold $1.40M,"18 Feb 2016 Listed for Sale $1,550,000 - $1,650,000",24 Feb 2014 Sold $970k,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/7-lyndelle-pl-carlingford-nsw-2118-19055791,"7 Lyndelle Pl, Carlingford",4,2,2,743m2,$1.50M,$1.60M,$750/w,$850/w,House 1970 743m2 Residential - A 17/DP238334 ,11 Jul 2016 Sold $1.50M,19 Apr 2016 Listed for Sale Auction 21/5/2016 2:15pm on site,,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/82-arcadian-cct-carlingford-nsw-2118-13031653,"82 Arcadian Cct, Carlingford",3,2,2,720m2,$1.30M,$1.40M,$575/w,$650/w,House 1970 126m2 720m2 Residential - A 239/DP214655 ,08 Jul 2016 Sold $1.20M,,,126m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/33-sandringham-dr-carlingford-nsw-2118-2192395,"33 Sandringham Dr, Carlingford",4,3,2,700m2,$1.50M,$1.60M,$425/w,$500/w,House 1985 211m2 700m2 Residential - A 9/258552 ,05 Jul 2016 Sold $1.58M,15 Sep 2005 Sold $735k,,211m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/35-robin-st-carlingford-nsw-2118-12765766,"35 Robin St, Carlingford",4,1,5,695m2,$1.30M,$1.40M,$575/w,$650/w,House 1980 695m2 Residential - A 21/28721 ,04 Jul 2016 Sold $1.26M,,,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/6-miamba-ave-carlingford-nsw-2118-4742845,"6 Miamba Ave, Carlingford",4,2,2,727m2,$1.30M,$1.40M,$650/w,$750/w,House 1985 152m2 727m2 Residential - A 44/241056 ,27 Feb 2018 Listed for Rent *** DEPOSIT TAKEN ***,04 Jul 2016 Sold $1.19M,04 Aug 2000 Sold $448k,152m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/5-benghazi-rd-carlingford-nsw-2118-4051907,"5 Benghazi Rd, Carlingford",4,1,2,740m2,$1.40M,$1.50M,$425/w,$500/w,House 1965 740m2 Residence Residential - A 24/27839 ,23 Jun 2016 Sold $1.42M,"13 Aug 2015 Listed for Sale Sold $1,420,000",22 Dec 2008 Sold $690k,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/84-ebony-ave-carlingford-nsw-2118-13256679,"84 Ebony Ave, Carlingford",3,1,2,701m2,$1.10M,$1.20M,$575/w,$650/w,House 1978 149m2 701m2 Residential - A 21/DP236660 ,22 Jun 2016 Sold $1.02M,07 Sep 1982 Sold $95k,01 Jan 1970 Sold ,149m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/26-yalding-ave-carlingford-nsw-2118-12932121,"26 Yalding Ave, Carlingford",5,3,2,1132m2,$1.80M,$2.00M,$650/w,$750/w,House 1998 1132m2 Residence Residential - A 14/237378 ,21 Jun 2016 Sold $1.72M,25 Nov 1998 Sold $460k,,
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/10-tintern-ave-carlingford-nsw-2118-12962520,"10 Tintern Ave, Carlingford",4,2,2,1467m2,$1.80M,$2.00M,$650/w,$750/w,House 1960 276m2 1467m2 Residential - A 16/DP18953 ,20 Jun 2016 Sold $1.62M,29 Mar 2016 Listed for Sale Auction Saturday April 23rd at 2.30pm,28 Jun 1984 Sold $160k,276m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/56-oakes-rd-carlingford-nsw-2118-4319608,"56 Oakes Rd, Carlingford",4,1,4,1081m2,$1.00M,$1.10M,$425/w,$500/w,House 1970 117m2 1081m2 Residence Residential - A 11/219892 ,04 Dec 2003 Sold $467k,26 Nov 2001 Sold $327k,13 Jan 1995 Sold $242k,117m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/192-bettington-rd-carlingford-nsw-2118-8369048,"192 Bettington Rd, Carlingford",3,2,2,758m2,$1.20M,$1.30M,$500/w,$575/w,House 1978 122m2 758m2 Residence Residential - A 119/210955 ,20 Jun 2016 Sold $1.09M,,,122m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/19-lyndelle-pl-carlingford-nsw-2118-2447670,"19 Lyndelle Pl, Carlingford",1,1,2,662m2,$1.60M,$1.80M,$250/w,$300/w,House 1980 211m2 662m2 Residence Residential - A 51/1217719 ,14 Jun 2016 Sold $930k,"04 Mar 2016 Listed for Sale $900,000 - $950,000",21 Aug 2015 Sold $2.00M,211m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/2-mulyan-ave-carlingford-nsw-2118-5716020,"2 Mulyan Ave, Carlingford",4,2,2,729m2,$1.60M,$1.80M,$500/w,$575/w,House 1968 333m2 729m2 Residence Residential - A 61/847897 ,14 Jun 2016 Sold $1.50M,15 Jan 2010 Sold $969k,28 Feb 1997 Sold $400k,333m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/72-honiton-ave-w-carlingford-nsw-2118-12685108,"72 Honiton Ave W, Carlingford",5,2,2,694m2,$1.15M,$1.40M,,,House 1970 694m2 694m2 Residence Residential - A 15/DP251661 ,26 Sep 2007 Sold $629k,12 Apr 2002 Sold $470k,,694m2
0,https://www.onthehouse.com.au/property/nsw/carlingford-2118/3-franklin-pl-carlingford-nsw-2118-2350877,"3 Franklin Pl, Carlingford",3,1,1,714m2,$1.20M,$1.30M,$500/w,$575/w,House 1960 171m2 714m2 Residential - A 50/215429 ,08 Jun 2016 Sold $1.01M,25 Oct 2006 Sold $320k,09 Dec 1984 Sold $93k,171m2
